Time: 1, Queue size: 0, Server count: 10
Time: 666, Queue size: 0, Server count: 1
Time: 667, Queue size: 0, Server count: 1
Time: 668, Queue size: 0, Server count: 1
Time: 669, Queue size: 1, Server count: 1
Time: 670, Queue size: 0, Server count: 1
Time: 671, Queue size: 0, Server count: 1
Time: 672, Queue size: 0, Server count: 1
Time: 673, Queue size: 0, Server count: 1
Time: 674, Queue size: 0, Server count: 1
Time: 675, Queue size: 0, Server count: 1
Time: 676, Queue size: 0, Server count: 1
Time: 677, Queue size: 0, Server count: 1
Time: 678, Queue size: 0, Server count: 1
Time: 679, Queue size: 0, Server count: 1
Time: 680, Queue size: 0, Server count: 1
Time: 681, Queue size: 0, Server count: 1
Time: 682, Queue size: 1, Server count: 1
Time: 683, Queue size: 0, Server count: 1
Time: 684, Queue size: 0, Server count: 1
Time: 685, Queue size: 0, Server count: 1
Time: 686, Queue size: 0, Server count: 1
Time: 687, Queue size: 0, Server count: 1
Time: 688, Queue size: 0, Server count: 1
Time: 689, Queue size: 1, Server count: 1
Time: 690, Queue size: 0, Server count: 1
Time: 691, Queue size: 0, Server count: 1
Time: 692, Queue size: 0, Server count: 1
Time: 693, Queue size: 1, Server count: 1
Time: 694, Queue size: 1, Server count: 1
Time: 695, Queue size: 0, Server count: 1
Time: 696, Queue size: 1, Server count: 1
Time: 697, Queue size: 0, Server count: 1
Time: 698, Queue size: 0, Server count: 1
Time: 699, Queue size: 0, Server count: 1
Time: 700, Queue size: 1, Server count: 1
Time: 701, Queue size: 0, Server count: 1
Time: 702, Queue size: 0, Server count: 1
Time: 703, Queue size: 1, Server count: 1
Time: 704, Queue size: 0, Server count: 1
Time: 705, Queue size: 0, Server count: 1
Time: 706, Queue size: 0, Server count: 1
Time: 707, Queue size: 0, Server count: 1
Time: 708, Queue size: 1, Server count: 1
Time: 709, Queue size: 1, Server count: 1
Time: 710, Queue size: 0, Server count: 1
Time: 711, Queue size: 0, Server count: 1
Time: 712, Queue size: 1, Server count: 1
Time: 713, Queue size: 0, Server count: 1
Time: 714, Queue size: 0, Server count: 1
Time: 715, Queue size: 0, Server count: 1
Time: 716, Queue size: 0, Server count: 1
Time: 717, Queue size: 0, Server count: 1
Time: 718, Queue size: 0, Server count: 1
Time: 719, Queue size: 0, Server count: 1
Time: 720, Queue size: 0, Server count: 1
Time: 721, Queue size: 0, Server count: 1
Time: 722, Queue size: 1, Server count: 1
Time: 723, Queue size: 1, Server count: 1
Time: 724, Queue size: 0, Server count: 1
Time: 725, Queue size: 0, Server count: 1
Time: 726, Queue size: 0, Server count: 1
Time: 727, Queue size: 1, Server count: 1
Time: 728, Queue size: 0, Server count: 1
Time: 729, Queue size: 0, Server count: 1
Time: 730, Queue size: 1, Server count: 1
Time: 731, Queue size: 0, Server count: 1
Time: 732, Queue size: 0, Server count: 1
Time: 733, Queue size: 0, Server count: 1
Time: 734, Queue size: 0, Server count: 1
Time: 735, Queue size: 0, Server count: 1
Time: 736, Queue size: 0, Server count: 1
Time: 737, Queue size: 0, Server count: 1
Time: 738, Queue size: 0, Server count: 1
Time: 739, Queue size: 0, Server count: 1
Time: 740, Queue size: 0, Server count: 1
Time: 741, Queue size: 1, Server count: 1
Time: 742, Queue size: 0, Server count: 1
Time: 743, Queue size: 0, Server count: 1
Time: 744, Queue size: 0, Server count: 1
Time: 745, Queue size: 0, Server count: 1
Time: 746, Queue size: 0, Server count: 1
Time: 747, Queue size: 0, Server count: 1
Time: 748, Queue size: 0, Server count: 1
Time: 749, Queue size: 0, Server count: 1
Time: 750, Queue size: 0, Server count: 1
Time: 751, Queue size: 0, Server count: 1
Time: 752, Queue size: 0, Server count: 1
Time: 753, Queue size: 1, Server count: 1
Time: 754, Queue size: 1, Server count: 1
Time: 755, Queue size: 0, Server count: 1
Time: 756, Queue size: 0, Server count: 1
Time: 757, Queue size: 0, Server count: 1
Time: 758, Queue size: 0, Server count: 1
Time: 759, Queue size: 1, Server count: 1
Time: 760, Queue size: 0, Server count: 1
Time: 761, Queue size: 1, Server count: 1
Time: 762, Queue size: 1, Server count: 1
Time: 763, Queue size: 1, Server count: 1
Time: 764, Queue size: 0, Server count: 1
Time: 765, Queue size: 0, Server count: 1
Time: 766, Queue size: 0, Server count: 1
Time: 767, Queue size: 0, Server count: 1
Time: 768, Queue size: 1, Server count: 1
Time: 769, Queue size: 0, Server count: 1
Time: 770, Queue size: 0, Server count: 1
Time: 771, Queue size: 0, Server count: 1
Time: 772, Queue size: 0, Server count: 1
Time: 773, Queue size: 1, Server count: 1
Time: 774, Queue size: 0, Server count: 1
Time: 775, Queue size: 0, Server count: 1
Time: 776, Queue size: 0, Server count: 1
Time: 777, Queue size: 0, Server count: 1
Time: 778, Queue size: 0, Server count: 1
Time: 779, Queue size: 0, Server count: 1
Time: 780, Queue size: 0, Server count: 1
Time: 781, Queue size: 1, Server count: 1
Time: 782, Queue size: 0, Server count: 1
Time: 783, Queue size: 0, Server count: 1
Time: 784, Queue size: 0, Server count: 1
Time: 785, Queue size: 0, Server count: 1
Time: 786, Queue size: 0, Server count: 1
Time: 787, Queue size: 0, Server count: 1
Time: 788, Queue size: 0, Server count: 1
Time: 789, Queue size: 0, Server count: 1
Time: 790, Queue size: 0, Server count: 1
Time: 791, Queue size: 0, Server count: 1
Time: 792, Queue size: 0, Server count: 1
Time: 793, Queue size: 0, Server count: 1
Time: 794, Queue size: 0, Server count: 1
Time: 795, Queue size: 0, Server count: 1
Time: 796, Queue size: 0, Server count: 1
Time: 797, Queue size: 0, Server count: 1
Time: 798, Queue size: 0, Server count: 1
Time: 799, Queue size: 1, Server count: 1
Time: 800, Queue size: 0, Server count: 1
Time: 801, Queue size: 0, Server count: 1
Time: 802, Queue size: 1, Server count: 1
Time: 803, Queue size: 0, Server count: 1
Time: 804, Queue size: 0, Server count: 1
Time: 805, Queue size: 0, Server count: 1
Time: 806, Queue size: 0, Server count: 1
Time: 807, Queue size: 1, Server count: 1
Time: 808, Queue size: 0, Server count: 1
Time: 809, Queue size: 0, Server count: 1
Time: 810, Queue size: 1, Server count: 1
Time: 811, Queue size: 1, Server count: 1
Time: 812, Queue size: 1, Server count: 1
Time: 813, Queue size: 0, Server count: 1
Time: 814, Queue size: 0, Server count: 1
Time: 815, Queue size: 0, Server count: 1
Time: 816, Queue size: 0, Server count: 1
Time: 817, Queue size: 1, Server count: 1
Time: 818, Queue size: 0, Server count: 1
Time: 819, Queue size: 0, Server count: 1
Time: 820, Queue size: 0, Server count: 1
Time: 821, Queue size: 0, Server count: 1
Time: 822, Queue size: 0, Server count: 1
Time: 823, Queue size: 0, Server count: 1
Time: 824, Queue size: 0, Server count: 1
Time: 825, Queue size: 0, Server count: 1
Time: 826, Queue size: 0, Server count: 1
Time: 827, Queue size: 0, Server count: 1
Time: 828, Queue size: 0, Server count: 1
Time: 829, Queue size: 0, Server count: 1
Time: 830, Queue size: 1, Server count: 1
Time: 831, Queue size: 0, Server count: 1
Time: 832, Queue size: 0, Server count: 1
Time: 833, Queue size: 1, Server count: 1
Time: 834, Queue size: 0, Server count: 1
Time: 835, Queue size: 0, Server count: 1
Time: 836, Queue size: 0, Server count: 1
Time: 837, Queue size: 0, Server count: 1
Time: 838, Queue size: 0, Server count: 1
Time: 839, Queue size: 0, Server count: 1
Time: 840, Queue size: 0, Server count: 1
Time: 841, Queue size: 0, Server count: 1
Time: 842, Queue size: 0, Server count: 1
Time: 843, Queue size: 0, Server count: 1
Time: 844, Queue size: 0, Server count: 1
Time: 845, Queue size: 0, Server count: 1
Time: 846, Queue size: 0, Server count: 1
Time: 847, Queue size: 0, Server count: 1
Time: 848, Queue size: 0, Server count: 1
Time: 849, Queue size: 0, Server count: 1
Time: 850, Queue size: 0, Server count: 1
Time: 851, Queue size: 0, Server count: 1
Time: 852, Queue size: 0, Server count: 1
Time: 853, Queue size: 0, Server count: 1
Time: 854, Queue size: 0, Server count: 1
Time: 855, Queue size: 1, Server count: 1
Time: 856, Queue size: 0, Server count: 1
Time: 857, Queue size: 0, Server count: 1
Time: 858, Queue size: 1, Server count: 1
Time: 859, Queue size: 0, Server count: 1
Time: 860, Queue size: 0, Server count: 1
Time: 861, Queue size: 0, Server count: 1
Time: 862, Queue size: 0, Server count: 1
Time: 863, Queue size: 0, Server count: 1
Time: 864, Queue size: 0, Server count: 1
Time: 865, Queue size: 0, Server count: 1
Time: 866, Queue size: 0, Server count: 1
Time: 867, Queue size: 1, Server count: 1
Time: 868, Queue size: 0, Server count: 1
Time: 869, Queue size: 0, Server count: 1
Time: 870, Queue size: 0, Server count: 1
Time: 871, Queue size: 0, Server count: 1
Time: 872, Queue size: 1, Server count: 1
Time: 873, Queue size: 1, Server count: 1
Time: 874, Queue size: 0, Server count: 1
Time: 875, Queue size: 0, Server count: 1
Time: 876, Queue size: 1, Server count: 1
Time: 877, Queue size: 0, Server count: 1
Time: 878, Queue size: 0, Server count: 1
Time: 879, Queue size: 0, Server count: 1
Time: 880, Queue size: 0, Server count: 1
Time: 881, Queue size: 1, Server count: 1
Time: 882, Queue size: 1, Server count: 1
Time: 883, Queue size: 0, Server count: 1
Time: 884, Queue size: 0, Server count: 1
Time: 885, Queue size: 0, Server count: 1
Time: 886, Queue size: 0, Server count: 1
Time: 887, Queue size: 1, Server count: 1
Time: 888, Queue size: 1, Server count: 1
Time: 889, Queue size: 0, Server count: 1
Time: 890, Queue size: 0, Server count: 1
Time: 891, Queue size: 0, Server count: 1
Time: 892, Queue size: 0, Server count: 1
Time: 893, Queue size: 0, Server count: 1
Time: 894, Queue size: 1, Server count: 1
Time: 895, Queue size: 0, Server count: 1
Time: 896, Queue size: 0, Server count: 1
Time: 897, Queue size: 0, Server count: 1
Time: 898, Queue size: 0, Server count: 1
Time: 899, Queue size: 0, Server count: 1
Time: 900, Queue size: 0, Server count: 1
Time: 901, Queue size: 1, Server count: 1
Time: 902, Queue size: 1, Server count: 1
Time: 903, Queue size: 1, Server count: 1
Time: 904, Queue size: 0, Server count: 1
Time: 905, Queue size: 0, Server count: 1
Time: 906, Queue size: 0, Server count: 1
Time: 907, Queue size: 0, Server count: 1
Time: 908, Queue size: 0, Server count: 1
Time: 909, Queue size: 0, Server count: 1
Time: 910, Queue size: 0, Server count: 1
Time: 911, Queue size: 1, Server count: 1
Time: 912, Queue size: 0, Server count: 1
Time: 913, Queue size: 0, Server count: 1
Time: 914, Queue size: 0, Server count: 1
Time: 915, Queue size: 0, Server count: 1
Time: 916, Queue size: 0, Server count: 1
Time: 917, Queue size: 0, Server count: 1
Time: 918, Queue size: 0, Server count: 1
Time: 919, Queue size: 0, Server count: 1
Time: 920, Queue size: 0, Server count: 1
Time: 921, Queue size: 0, Server count: 1
Time: 922, Queue size: 0, Server count: 1
Time: 923, Queue size: 1, Server count: 1
Time: 924, Queue size: 0, Server count: 1
Time: 925, Queue size: 0, Server count: 1
Time: 926, Queue size: 0, Server count: 1
Time: 927, Queue size: 0, Server count: 1
Time: 928, Queue size: 0, Server count: 1
Time: 929, Queue size: 0, Server count: 1
Time: 930, Queue size: 0, Server count: 1
Time: 931, Queue size: 0, Server count: 1
Time: 932, Queue size: 0, Server count: 1
Time: 933, Queue size: 0, Server count: 1
Time: 934, Queue size: 0, Server count: 1
Time: 935, Queue size: 0, Server count: 1
Time: 936, Queue size: 0, Server count: 1
Time: 937, Queue size: 0, Server count: 1
Time: 938, Queue size: 0, Server count: 1
Time: 939, Queue size: 0, Server count: 1
Time: 940, Queue size: 1, Server count: 1
Time: 941, Queue size: 0, Server count: 1
Time: 942, Queue size: 1, Server count: 1
Time: 943, Queue size: 0, Server count: 1
Time: 944, Queue size: 1, Server count: 1
Time: 945, Queue size: 1, Server count: 1
Time: 946, Queue size: 0, Server count: 1
Time: 947, Queue size: 0, Server count: 1
Time: 948, Queue size: 0, Server count: 1
Time: 949, Queue size: 0, Server count: 1
Time: 950, Queue size: 1, Server count: 1
Time: 951, Queue size: 1, Server count: 1
Time: 952, Queue size: 0, Server count: 1
Time: 953, Queue size: 0, Server count: 1
Time: 954, Queue size: 1, Server count: 1
Time: 955, Queue size: 0, Server count: 1
Time: 956, Queue size: 0, Server count: 1
Time: 957, Queue size: 1, Server count: 1
Time: 958, Queue size: 0, Server count: 1
Time: 959, Queue size: 0, Server count: 1
Time: 960, Queue size: 0, Server count: 1
Time: 961, Queue size: 0, Server count: 1
Time: 962, Queue size: 0, Server count: 1
Time: 963, Queue size: 0, Server count: 1
Time: 964, Queue size: 1, Server count: 1
Time: 965, Queue size: 0, Server count: 1
Time: 966, Queue size: 0, Server count: 1
Time: 967, Queue size: 0, Server count: 1
Time: 968, Queue size: 0, Server count: 1
Time: 969, Queue size: 0, Server count: 1
Time: 970, Queue size: 0, Server count: 1
Time: 971, Queue size: 0, Server count: 1
Time: 972, Queue size: 1, Server count: 1
Time: 973, Queue size: 0, Server count: 1
Time: 974, Queue size: 0, Server count: 1
Time: 975, Queue size: 0, Server count: 1
Time: 976, Queue size: 0, Server count: 1
Time: 977, Queue size: 0, Server count: 1
Time: 978, Queue size: 0, Server count: 1
Time: 979, Queue size: 1, Server count: 1
Time: 980, Queue size: 0, Server count: 1
Time: 981, Queue size: 0, Server count: 1
Time: 982, Queue size: 0, Server count: 1
Time: 983, Queue size: 0, Server count: 1
Time: 984, Queue size: 0, Server count: 1
Time: 985, Queue size: 0, Server count: 1
Time: 986, Queue size: 0, Server count: 1
Time: 987, Queue size: 1, Server count: 1
Time: 988, Queue size: 1, Server count: 1
Time: 989, Queue size: 0, Server count: 1
Time: 990, Queue size: 0, Server count: 1
Time: 991, Queue size: 0, Server count: 1
Time: 992, Queue size: 0, Server count: 1
Time: 993, Queue size: 0, Server count: 1
Time: 994, Queue size: 0, Server count: 1
Time: 995, Queue size: 0, Server count: 1
Time: 996, Queue size: 0, Server count: 1
Time: 997, Queue size: 1, Server count: 1
Time: 998, Queue size: 0, Server count: 1
Time: 999, Queue size: 0, Server count: 1
Time: 1000, Queue size: 0, Server count: 1
Time: 1001, Queue size: 0, Server count: 1
Time: 1002, Queue size: 0, Server count: 1
Time: 1003, Queue size: 0, Server count: 1
Time: 1004, Queue size: 0, Server count: 1
Time: 1005, Queue size: 0, Server count: 1
Time: 1006, Queue size: 0, Server count: 1
Time: 1007, Queue size: 1, Server count: 1
Time: 1008, Queue size: 0, Server count: 1
Time: 1009, Queue size: 1, Server count: 1
Time: 1010, Queue size: 0, Server count: 1
Time: 1011, Queue size: 0, Server count: 1
Time: 1012, Queue size: 0, Server count: 1
Time: 1013, Queue size: 0, Server count: 1
Time: 1014, Queue size: 1, Server count: 1
Time: 1015, Queue size: 0, Server count: 1
Time: 1016, Queue size: 0, Server count: 1
Time: 1017, Queue size: 0, Server count: 1
Time: 1018, Queue size: 0, Server count: 1
Time: 1019, Queue size: 1, Server count: 1
Time: 1020, Queue size: 0, Server count: 1
Time: 1021, Queue size: 0, Server count: 1
Time: 1022, Queue size: 0, Server count: 1
Time: 1023, Queue size: 0, Server count: 1
Time: 1024, Queue size: 0, Server count: 1
Time: 1025, Queue size: 0, Server count: 1
Time: 1026, Queue size: 0, Server count: 1
Time: 1027, Queue size: 0, Server count: 1
Time: 1028, Queue size: 1, Server count: 1
Time: 1029, Queue size: 0, Server count: 1
Time: 1030, Queue size: 0, Server count: 1
Time: 1031, Queue size: 0, Server count: 1
Time: 1032, Queue size: 0, Server count: 1
Time: 1033, Queue size: 1, Server count: 1
Time: 1034, Queue size: 0, Server count: 1
Time: 1035, Queue size: 0, Server count: 1
Time: 1036, Queue size: 0, Server count: 1
Time: 1037, Queue size: 0, Server count: 1
Time: 1038, Queue size: 1, Server count: 1
Time: 1039, Queue size: 0, Server count: 1
Time: 1040, Queue size: 0, Server count: 1
Time: 1041, Queue size: 0, Server count: 1
Time: 1042, Queue size: 0, Server count: 1
Time: 1043, Queue size: 1, Server count: 1
Time: 1044, Queue size: 1, Server count: 1
Time: 1045, Queue size: 1, Server count: 1
Time: 1046, Queue size: 0, Server count: 1
Time: 1047, Queue size: 0, Server count: 1
Time: 1048, Queue size: 0, Server count: 1
Time: 1049, Queue size: 0, Server count: 1
Time: 1050, Queue size: 0, Server count: 1
Time: 1051, Queue size: 1, Server count: 1
Time: 1052, Queue size: 0, Server count: 1
Time: 1053, Queue size: 0, Server count: 1
Time: 1054, Queue size: 0, Server count: 1
Time: 1055, Queue size: 1, Server count: 1
Time: 1056, Queue size: 1, Server count: 1
Time: 1057, Queue size: 1, Server count: 1
Time: 1058, Queue size: 1, Server count: 1
Time: 1059, Queue size: 0, Server count: 1
Time: 1060, Queue size: 1, Server count: 1
Time: 1061, Queue size: 0, Server count: 1
Time: 1062, Queue size: 0, Server count: 1
Time: 1063, Queue size: 0, Server count: 1
Time: 1064, Queue size: 1, Server count: 1
Time: 1065, Queue size: 0, Server count: 1
Time: 1066, Queue size: 0, Server count: 1
Time: 1067, Queue size: 0, Server count: 1
Time: 1068, Queue size: 0, Server count: 1
Time: 1069, Queue size: 0, Server count: 1
Time: 1070, Queue size: 0, Server count: 1
Time: 1071, Queue size: 0, Server count: 1
Time: 1072, Queue size: 0, Server count: 1
Time: 1073, Queue size: 0, Server count: 1
